"player_id","player","first_name","last_name","display_last_comma_first","display_fi_last","birthdate","school","country","last_affiliation","height","weight_lbs","season_exp","jersey","position","rosterstatus","team_id","team_name","team_abbreviation","team_code","team_city","playercode","from_year","to_year","dleague_flag","height_inches","seasons_player","bmi","timeframe","career_pts","career_ast","career_reb","career_pie","nba_stats_url","career_all_star_appearances"
"77012","Fred Hetzel","Fred","Hetzel","Hetzel, Fred","F. Hetzel",1942-07-21,"-","US","Davidson/US","6-8",220,"5","30","Forward","Active","1610612747","Lakers","LAL","lakers","Los Angeles","HISTADD_fred_hetzel",1965,1970,"N",80,5,24.165625,"career",11.2,1.1,5.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77012",0
"78372","Al Tucker","Al","Tucker","Tucker, Al","A. Tucker",1943-02-24,"-","US","Oklahoma Baptist/US","6-8",190,"3","35","Forward","Active","1610612764","Bullets","BLT","wizards","Baltimore","HISTADD_tuck_tucker",1967,1970,"N",80,3,20.8703125,"career",9.5,0.9,5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78372",0
"76108","John Barnhill","John","Barnhill","Barnhill, John","J. Barnhill",1938-03-20,"-","US","Tennessee State/US","6-1",180,"6","11","Guard","Active","1610612764","Bullets","BLT","wizards","Baltimore","HISTADD_rabbit_barnhill",1962,1968,"N",73,6,23.7455432538938,"career",8.6,2.8,2.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76108",0
"78268","Joe Strawder","Joe","Strawder","Strawder, Joe","J. Strawder",1940-09-21,"-","US","Bradley/US","6-10",235,"2","16","Center","Active","1610612765","Pistons","DET","pistons","Detroit","HISTADD_joe_strawder",1965,1967,"N",82,2,24.5694527067222,"career",8.6,1.1,9.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78268",0
"78579","George Wilson","George","Wilson","Wilson, George","G. Wilson",1942-05-09,"-","US","Cincinnati/US","6-8",225,"6","33","Center","Active","1610612746","Braves","BUF","clippers","Buffalo","HISTADD_jiff_wilson",1964,1970,"N",80,6,24.71484375,"career",5.4,0.7,5.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78579",0
"77576","Bill Melchionni","Bill","Melchionni","Melchionni, Bill","B. Melchionni",1944-10-19,"-","US","Villanova/US","6-1",165,"1","28","Guard","Active","1610612755","76ers","PHL","sixers","Philadelphia","HISTADD_bill_melchionni",1966,1967,"N",73,1,21.766747982736,"career",4.4,1.4,1.4,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77576",0
"77765","Enoch Olsen","Enoch","Olsen","Olsen, Enoch","E. Olsen",1940-07-25,"-","US","Louisville/US","6-8",220,"6","10","Forward","Active","1610612765","Pistons","DET","pistons","Detroit","HISTADD_bud_olsen",1962,1968,"N",80,6,24.165625,"career",4.3,0.8,3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77765",0
"76843","Mal Graham","Mal","Graham","Graham, Mal","M. Graham",1945-02-23,"-","US","N.Y.U./US","6-1",185,"1","11","Guard","Active","1610612738","Celtics","BOS","celtics","Boston","HISTADD_mal_graham",1967,1968,"N",73,1,24.4051416776131,"career",3.3,0.8,1.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76843",0
"78358","Gene Tormohlen","Gene","Tormohlen","Tormohlen, Gene","G. Tormohlen",1937-05-12,"-","US","Tennessee/US","6-8",230,"5","34","Center","Active","1610612737","Hawks","ATL","hawks","Atlanta","HISTADD_bumper_tormohlen",1962,1969,"N",80,7,25.2640625,"career",4.4,0.9,4.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78358",0
"77706","Paul Neumann","Paul","Neumann","Neumann, Paul","P. Neumann",1938-01-30,"-","US","Stanford/US","6-1",175,"5","15","Guard","Active","1610612744","Warriors","SFW","warriors","San Francisco","HISTADD_paul_neumann",1961,1966,"N",73,5,23.0859448301745,"career",11.1,3.2,2.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77706",0
"76902","Richie Guerin","Richie","Guerin","Guerin, Richie","R. Guerin",1932-05-29,"-","US","Iona/US","6-4",195,"12","19","Guard","Active","1610612737","Hawks","ATL","hawks","Atlanta","HISTADD_richie_guerin",1956,1969,"N",76,13,23.7335526315789,"career",17.3,5,5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76902",6
"77658","Erwin Mueller","Erwin","Mueller","Mueller, Erwin","E. Mueller",1944-03-12,"-","US","San Francisco/US","6-8",230,"6","51","Forward","Active","1610612765","Pistons","DET","pistons","Detroit","HISTADD_erwin_mueller",1966,1972,"N",80,6,25.2640625,"career",7.6,2,4.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77658",0
"77188","K.C. Jones","K.C.","Jones","Jones, K.C.","K. Jones",1932-05-25,"-","US","San Francisco/US","6-1",200,"8","25","Guard","Active","1610612738","Celtics","BOS","celtics","Boston","HISTADD_kc_jones",1958,1966,"N",73,8,26.3839369487709,"career",7.4,4.3,3.5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77188",0
"76945","Reggie Harding","Reggie","Harding","Harding, Reggie","R. Harding",1942-05-04,"-","US","No College/US","7-0",249,"3","17","Center","Active","1610612741","Bulls","CHI","bulls","Chicago","HISTADD_reggie_harding",1963,1967,"N",84,4,24.8082482993197,"career",9,1.7,9.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76945",0
"78455","Gerry Ward","Gerry","Ward","Ward, Gerry","G. Ward",1941-09-06,"-","US","Boston College/US","6-4",195,"3","6","Guard","Active","1610612741","Bulls","CHI","bulls","Chicago","HISTADD_gerry_ward",1963,1966,"N",76,3,23.7335526315789,"career",3.2,1.4,1.7,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78455",0
"76912","Cliff Hagan","Cliff","Hagan","Hagan, Cliff","C. Hagan",1931-12-09,"-","US","Kentucky/US","6-4",210,"9","16","Forward","Active","1610612737","Hawks","STL","hawks","St. Louis","HISTADD_cliff_hagan",1956,1965,"N",76,9,25.5592105263158,"career",18,3,6.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76912",4
"76070","Alvin Attles","Alvin","Attles","Attles, Alvin","A. Attles",1936-11-07,"-","US","North Carolina A&T/US","6-1",175,"10","16","Guard","Active","1610612744","Warriors","SFW","warriors","San Francisco","HISTADD_alvin_attles",1960,1970,"N",73,10,23.0859448301745,"career",8.9,3.5,3.5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76070",0
"77248","Johnny Kerr","Johnny","Kerr","Kerr, Johnny","J. Kerr",1932-08-17,"-","US","Illinois/US","6-9",230,"11","43","Center","Active","1610612764","Bullets","BLT","wizards","Baltimore","HISTADD_johnny_kerr",1954,1965,"N",81,11,24.6441091297058,"career",13.8,2.2,11.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77248",3
"77693","Willie Naulls","Willie","Naulls","Naulls, Willie","W. Naulls",1934-10-07,"-","US","UCLA/US","6-6",225,"9","12","Forward","Active","1610612738","Celtics","BOS","celtics","Boston","HISTADD_willie_naulls",1956,1965,"N",78,9,25.9985207100592,"career",15.8,1.6,9.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77693",4
"78388","Jack Twyman","Jack","Twyman","Twyman, Jack","J. Twyman",1934-05-11,"-","US","Cincinnati/US","6-6",210,"10","27","Forward","Active","1610612758","Royals","CIN","kings","Cincinnati","HISTADD_jack_twyman",1955,1965,"N",78,10,24.2652859960552,"career",19.2,2.3,6.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78388",6
"76160","Al Bianchi","Al","Bianchi","Bianchi, Al","A. Bianchi",1932-03-26,"-","US","Bowling Green State/US","6-3",185,"9","24","Guard","Active","1610612755","76ers","PHL","sixers","Philadelphia","HISTADD_al_bianchi",1956,1965,"N",75,9,23.1208888888889,"career",8.1,2.2,2.5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76160",0
"76828","Tom Gola","Tom","Gola","Gola, Tom","T. Gola",1933-01-13,"-","US","La Salle/US","6-6",205,"9","6","Guard","Active","1610612752","Knicks","NYK","knicks","New York","HISTADD_tom_gola",1955,1965,"N",78,10,23.6875410913872,"career",11.3,4.2,8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76828",4
"78409","Charles Vaughn","Charles","Vaughn","Vaughn, Charles","C. Vaughn",1940-02-19,"-","US","Southern Illinois/US","6-3",190,"4","10","Guard","Active","1610612765","Pistons","DET","pistons","Detroit","HISTADD_chico_vaughn",1962,1966,"N",75,4,23.7457777777778,"career",9,2.3,2.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78409",0
"78335","Rod Thorn","Rod","Thorn","Thorn, Rod","R. Thorn",1941-05-23,"-","US","West Virginia/US","6-4",195,"7","44","Guard","Active","1610612760","SuperSonics","SEA","thunder","Seattle","HISTADD_rod_thorn",1963,1970,"N",76,7,23.7335526315789,"career",10.8,2.6,3.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78335",0
"77855","Gary Phillips","Gary","Phillips","Phillips, Gary","G. Phillips",1939-12-07,"-","US","Houston/US","6-3",189,"4","7","Guard","Active","1610612744","Warriors","SFW","warriors","San Francisco","HISTADD_gary_phillips",1961,1965,"N",75,4,23.6208,"career",6.7,1.9,2.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77855",0
"76318","Donnie Butcher","Donnie","Butcher","Butcher, Donnie","D. Butcher",1936-02-08,"-","US","Pikeville/US","6-2",200,"4","24","Guard","Active","1610612765","Pistons","DET","pistons","Detroit","HISTADD_donnie_butcher",1961,1965,"N",74,4,25.6756756756757,"career",6.1,2.1,2.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76318",0
"76877","Si Green","Si","Green","Green, Si","S. Green",1933-08-20,"-","US","Duquesne/US","6-2",185,"8","28","Guard","Active","1610612738","Celtics","BOS","celtics","Boston","HISTADD_si_green",1956,1965,"N",74,9,23.75,"career",9.2,3.3,4.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76877",0
"76712","Bob Ferry","Bob","Ferry","Ferry, Bob","B. Ferry",1937-05-31,"-","US","St. Louis/US","6-8",230,"9","12","Center","Active","1610612764","Bullets","BLT","wizards","Baltimore","HISTADD_bob_ferry",1959,1968,"N",80,9,25.2640625,"career",9.1,1.4,5.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76712",0
"78526","Gene Wiley","Gene","Wiley","Wiley, Gene","G. Wiley",1937-11-12,"-","US","Wichita State/US","6-10",210,"3","12","Center","Active","1610612747","Lakers","LAL","lakers","Los Angeles","HISTADD_gene_wiley",1962,1965,"N",82,3,21.9556811421773,"career",4.2,0.8,7.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78526",0
"77847","Bob Pettit","Bob","Pettit","Pettit, Bob","B. Pettit",1932-12-12,"-","US","Louisiana State/US","6-9",205,"10","9","Forward","Active","1610612737","Hawks","STL","hawks","St. Louis","HISTADD_bob_pettit",1954,1964,"N",81,10,21.9654016156074,"career",26.4,3,16.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77847",11
"76988","Tom Heinsohn","Tom","Heinsohn","Heinsohn, Tom","T. Heinsohn",1934-08-26,"-","US","Holy Cross/US","6-7",218,"8","15","Forward","Active","1610612738","Celtics","BOS","celtics","Boston","HISTADD_tom_heinsohn",1956,1964,"N",79,8,24.5560006409229,"career",18.6,2,8.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76988",5
"77015","Art Heyman","Art","Heyman","Heyman, Art","A. Heyman",1941-06-24,"-","US","Duke/US","6-5",205,"2","35","Guard","Active","1610612755","76ers","PHL","sixers","Philadelphia","HISTADD_art_heyman",1963,1965,"N",77,2,24.3067970990049,"career",10.3,2.4,2.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77015",0
"77531","Bill McGill","Bill","McGill","McGill, Bill","B. McGill",1939-09-16,"-","US","Utah/US","6-9",225,"2","40","Center","Active","1610612737","Hawks","STL","hawks","St. Louis","HISTADD_thehill_mcgill",1962,1964,"N",81,2,24.1083676268861,"career",10.2,1.1,3.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77531",0
"77023","Wayne Hightower","Wayne","Hightower","Hightower, Wayne","W. Hightower",1940-01-14,"-","US","Kansas/US","6-8",192,"4","12","Forward","Active","1610612765","Pistons","DET","pistons","Detroit","HISTADD_wayne_hightower",1962,1966,"N",80,4,21.09,"career",9,1.1,5.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77023",0
"77639","Jackie Moreland","Jackie","Moreland","Moreland, Jackie","J. Moreland",1938-03-11,"-","US","North Carolina State; Louisiana Tech/US","6-7",215,"4","15","Forward","Active","1610612765","Pistons","DET","pistons","Detroit","HISTADD_jackie_moreland",1960,1964,"N",79,4,24.2180740265983,"career",7.7,1.2,5.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77639",0
"76319","Al Butler","Al","Butler","Butler, Al","A. Butler",1938-07-09,"-","US","Niagara/US","6-2",175,"3","20","Guard","Active","1610612764","Bullets","BLT","wizards","Baltimore","HISTADD_al_butler",1961,1964,"N",74,3,22.4662162162162,"career",9.8,2.3,3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76319",0
"77907","Frank Ramsey","Frank","Ramsey","Ramsey, Frank","F. Ramsey",1931-07-13,"-","US","Kentucky/US","6-3",190,"8","23","Forward","Active","1610612738","Celtics","BOS","celtics","Boston","HISTADD_frank_ramsey",1954,1963,"N",75,9,23.7457777777778,"career",13.4,1.8,5.5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77907",0
"76191","Arlen Bockhorn","Arlen","Bockhorn","Bockhorn, Arlen","A. Bockhorn",1933-07-08,"-","US","Dayton/US","6-4",200,"6","11","Guard","Active","1610612758","Royals","CIN","kings","Cincinnati","HISTADD_bucky_bockhorn",1958,1964,"N",76,6,24.3421052631579,"career",11.5,3.5,4.7,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76191",0
"78458","Ben Warley","Ben","Warley","Warley, Ben","B. Warley",1936-09-04,"-","US","Tennessee State/US","6-5",200,"4","33","Forward","Active","1610612764","Bullets","BLT","wizards","Baltimore","HISTADD_ben_warley",1962,1966,"N",77,4,23.7139483892731,"career",6.1,0.7,5.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78458",0
"77202","Willie Jones","Willie","Jones","Jones, Willie","W. Jones",1936-06-29,"-","US","Northwestern/US","6-3",185,"4","5","Guard","Active","1610612765","Pistons","DET","pistons","Detroit","HISTADD_willie_jones",1960,1964,"N",75,4,23.1208888888889,"career",7.4,2,2.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77202",0
"76694","Mike Farmer","Mike","Farmer","Farmer, Mike","M. Farmer",1936-09-26,"-","US","San Francisco/US","6-7",210,"6","12","Forward","Active","1610612737","Hawks","STL","hawks","St. Louis","HISTADD_mike_farmer",1958,1965,"N",79,7,23.6548630027239,"career",6.7,1.3,4.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76694",0
"78113","Frank Selvy","Frank","Selvy","Selvy, Frank","F. Selvy",1932-11-09,"-","US","Furman/US","6-2",180,"8","11","Guard","Active","1610612747","Lakers","LAL","lakers","Los Angeles","HISTADD_frank_selvy",1954,1963,"N",74,9,23.1081081081081,"career",10.8,2.8,3.7,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78113",2
"76297","Dave Budd","Dave","Budd","Budd, Dave","D. Budd",1938-10-28,"-","US","Wake Forest/US","6-6",205,"4","10","Forward","Active","1610612752","Knicks","NYK","knicks","New York","HISTADD_dave_budd",1960,1964,"N",78,4,23.6875410913872,"career",7.1,1,4.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76297",0
"76324","Barney Cable","Barney","Cable","Cable, Barney","B. Cable",1935-07-29,"-","US","Bradley/US","6-7",175,"5","35","Forward","Active","1610612764","Bullets","BLT","wizards","Baltimore","HISTADD_barney_cable",1958,1963,"N",79,5,19.7123858356033,"career",6.6,1,5.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76324",0
"78121","Lee Shaffer","Lee","Shaffer","Shaffer, Lee","L. Shaffer",1939-02-23,"-","US","North Carolina/US","6-7",220,"2","22","Forward","Active","1610612755","76ers","PHL","sixers","Philadelphia","HISTADD_lee_shaffer",1961,1963,"N",79,2,24.7812850504727,"career",16.8,1.2,6.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78121",1
"600003","Bob Cousy","Bob","Cousy","Cousy, Bob","B. Cousy",1928-08-09,"Holy Cross","US","Holy Cross/US","6-1",175,"13","19","Guard","Active","1610612758","Royals","CIN","kings","Cincinnati","HISTADD_bob_cousy",1950,1969,"N",73,19,23.0859448301745,"career",18.4,7.5,5.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=600003",13
"78142","Gene Shue","Gene","Shue","Shue, Gene","G. Shue",1931-12-18,"-","US","Maryland/US","6-2",170,"9","12","Guard","Active","1610612764","Bullets","BLT","wizards","Baltimore","HISTADD_gene_shue",1954,1963,"N",74,9,21.8243243243243,"career",14.4,3.7,4.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78142",5
"76454","Larry Costello","Larry","Costello","Costello, Larry","L. Costello",1931-07-02,"-","US","Niagara/US","6-1",186,"11","21","Guard","Active","1610612755","76ers","PHL","sixers","Philadelphia","HISTADD_larry_costello",1954,1967,"N",73,13,24.5370613623569,"career",12.2,4.6,3.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76454",5
"78064","Woody Sauldsberry","Woody","Sauldsberry","Sauldsberry, Woody","W. Sauldsberry",1934-07-11,"-","US","Texas Southern/US","6-7",220,"6","18","Forward","Active","1610612738","Celtics","BOS","celtics","Boston","HISTADD_woody_sauldsberry",1957,1965,"N",79,8,24.7812850504727,"career",10.7,1.1,7.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78064",1
"76946","Charlie Hardnett","Charlie","Hardnett","Hardnett, Charlie","C. Hardnett",1938-09-13,"-","US","Grambling State/US","6-8",225,"2","23","Forward","Active","1610612764","Bullets","BLT","wizards","Baltimore","HISTADD_charlie_hardnett",1962,1964,"N",80,2,24.71484375,"career",7.3,0.6,5.7,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76946",0
"76428","Gene Conley","Gene","Conley","Conley, Gene","G. Conley",1930-11-10,"-","US","Washington State/US","6-8",225,"5","5","Center","Active","1610612752","Knicks","NYK","knicks","New York","HISTADD_gene_conley",1952,1963,"N",80,11,24.71484375,"career",5.9,0.6,6.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76428",0
"77311","Jim Krebs","Jim","Krebs","Krebs, Jim","J. Krebs",1935-09-08,"-","US","Southern Methodist/US","6-8",230,"6","32","Center","Active","1610612747","Lakers","LAL","lakers","Los Angeles","HISTADD_red_krebs",1957,1963,"N",80,6,25.2640625,"career",8,0.8,6.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77311",0
"76464","Johnny Cox","Johnny","Cox","Cox, Johnny","J. Cox",1936-11-01,"-","US","Kentucky/US","6-4",180,"0","25","Guard","Active","1610612764","Zephyrs","CHZ","wizards","Chicago","HISTADD_johnny_cox",1962,1962,"N",76,0,21.9078947368421,"career",7.8,1.9,3.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76464",0
"77210","Phil Jordon","Phil","Jordon","Jordon, Phil","P. Jordon",1933-09-12,"-","US","Whitworth/US","6-10",205,"6","29","Center","Active","1610612737","Hawks","STL","hawks","St. Louis","HISTADD_phil_jordon",1956,1962,"N",82,6,21.4329268292683,"career",10.9,1.7,6.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77210",0
"77927","Hub Reed","Hub","Reed","Reed, Hub","H. Reed",1936-10-04,"-","US","Oklahoma City/US","6-9",215,"6","20-23","Center","Active","1610612765","Pistons","DET","pistons","Detroit","HISTADD_hub_reed",1958,1964,"N",81,6,23.0368846212468,"career",5.5,0.8,5.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77927",0
"78106","Ken Sears","Ken","Sears","Sears, Ken","K. Sears",1933-08-17,"-","US","Santa Clara/US","6-9",198,"7","17","Forward","Active","1610612744","Warriors","SFW","warriors","San Francisco","HISTADD_ken_sears",1955,1963,"N",81,8,21.2153635116598,"career",13.9,1.6,7.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78106",2
"76056","Paul Arizin","Paul","Arizin","Arizin, Paul","P. Arizin",1928-04-09,"-","US","Villanova/US","6-4",190,"9","11","Forward","Active","1610612744","Warriors","PHW","warriors","Philadelphia","HISTADD_paul_arizin",1950,1961,"N",76,11,23.125,"career",22.8,2.3,8.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76056",9
"77371","Bob Leonard","Bob","Leonard","Leonard, Bob","B. Leonard",1932-07-17,"-","US","Indiana/US","6-3",185,"6","21","Guard","Active","1610612764","Zephyrs","CHZ","wizards","Chicago","HISTADD_slick_leonard",1956,1962,"N",75,6,23.1208888888889,"career",9.9,3.3,2.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77371",0
"77131","Andy Johnson","Andy","Johnson","Johnson, Andy","A. Johnson",1931-04-21,"-","US","Portland/US","6-5",215,"3","12","Forward","Active","1610612764","Packers","CHP","wizards","Chicago","HISTADD_andy_johnson",1958,1961,"N",77,3,25.4924945184685,"career",9.8,2.3,4.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77131",0
"76532","Ralph Davis","Ralph","Davis","Davis, Ralph","R. Davis",1938-09-07,"-","US","Cincinnati/US","6-4",180,"1","25","Guard","Active","1610612764","Packers","CHP","wizards","Chicago","HISTADD_ralph_davis",1960,1961,"N",76,1,21.9078947368421,"career",8,2.8,1.7,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76532",0
"76611","Walter Dukes","Walter","Dukes","Dukes, Walter","W. Dukes",1930-06-23,"-","US","Seton Hall/US","7-0",220,"7","23","Center","Active","1610612765","Pistons","DET","pistons","Detroit","HISTADD_walter_dukes",1955,1962,"N",84,7,21.9189342403628,"career",10.4,1.1,11.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76611",2
"77327","Fred LaCour","Fred","LaCour","LaCour, Fred","F. LaCour",1938-02-07,"-","US","San Francisco/US","6-5",210,"2","12","Guard","Active","1610612744","Warriors","SFW","warriors","San Francisco","HISTADD_fred_lacour",1960,1962,"N",77,2,24.8996458087367,"career",6.5,1.9,3.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77327",0
"77977","Joe Roberts","Joe","Roberts","Roberts, Joe","J. Roberts",1936-05-18,"-","US","Ohio State/US","6-6",214,"2","12","Forward","Active","1610612755","Nationals","SYR","sixers","Syracuse","HISTADD_joe_roberts",1960,1962,"N",78,2,24.7274819197896,"career",6.2,0.6,5.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77977",0
"77359","George Lee","George","Lee","Lee, George","G. Lee",1936-11-23,"-","US","Michigan/US","6-4",200,"6","9","Forward","Active","1610612744","Warriors","SFW","warriors","San Francisco","HISTADD_george_lee",1960,1967,"N",76,7,24.3421052631579,"career",7.5,0.9,4.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77359",0
"76708","Al Ferrari","Al","Ferrari","Ferrari, Al","A. Ferrari",1933-07-06,"-","US","Michigan State/US","6-4",190,"5","22","Guard","Active","1610612764","Zephyrs","CHZ","wizards","Chicago","HISTADD_al_ferrari",1955,1962,"N",76,7,23.125,"career",6.8,2.5,2.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76708",0
"78391","Charlie Tyra","Charlie","Tyra","Tyra, Charlie","C. Tyra",1935-08-16,"-","US","Louisville/US","6-8",230,"4","14","Center","Active","1610612764","Packers","CHP","wizards","Chicago","HISTADD_charlie_tyra",1957,1961,"N",80,4,25.2640625,"career",8.9,0.9,7.4,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78391",0
"77082","Rod Hundley","Rod","Hundley","Hundley, Rod","R. Hundley",1934-10-26,"-","US","West Virginia/US","6-4",185,"5","33","Guard","Active","1610612747","Lakers","LAL","lakers","Los Angeles","HISTADD_rod_hundley",1957,1962,"N",76,5,22.5164473684211,"career",8.4,3.4,3.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77082",2
"76704","Ray Felix","Ray","Felix","Felix, Ray","R. Felix",1930-12-10,"-","US","Long Island University/US","6-11",220,"8","14","Center","Active","1610612747","Lakers","LAL","lakers","Los Angeles","HISTADD_ray_felix",1953,1961,"N",83,8,22.4502830599506,"career",10.9,0.7,8.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76704",1
"77409","Jim Loscutoff","Jim","Loscutoff","Loscutoff, Jim","J. Loscutoff",1930-02-04,"-","US","Sacramento City Coll. CA (J.C.); Grant Tech; Orego","6-5",220,"8","18","Forward","Active","1610612738","Celtics","BOS","celtics","Boston","HISTADD_jim_loscutoff",1955,1963,"N",77,8,26.0853432282004,"career",6.2,0.7,5.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77409",0
"76429","Ed Conlin","Ed","Conlin","Conlin, Ed","E. Conlin",1933-09-02,"-","US","Fordham/US","6-6",200,"6","7","Forward","Active","1610612744","Warriors","PHW","warriors","Philadelphia","HISTADD_ed_conlin",1955,1961,"N",78,6,23.1097961867193,"career",10.1,2,4.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76429",0
"78076","Dolph Schayes","Dolph","Schayes","Schayes, Dolph","D. Schayes",1928-05-19,"-","US","N.Y.U./US","6-8",195,"14","4","Forward","Active","1610612755","76ers","PHL","sixers","Philadelphia","HISTADD_dolph_schayes",1949,1963,"N",80,14,21.41953125,"career",18.5,3.1,11.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78076",11
"77414","Clyde Lovellette","Clyde","Lovellette","Lovellette, Clyde","C. Lovellette",1929-09-07,"-","US","Kansas/US","6-9",234,"10","34","Center","Active","1610612738","Celtics","BOS","celtics","Boston","HISTADD_clyde_lovellette",1953,1963,"N",81,10,25.0727023319616,"career",17,1.6,9.5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77414",3
